employee_id,first_name,last_name,email,phone_number,date_of_birth,gender,hire_date,job_title,department,salary,bonus,is_active,address,city,state,country,postal_code,created_at,updated_at
319,Charles,Perez,amy76@gmail.com,9806821401392,1968-04-22,Other,2022-11-28,Project Manager,Marketing,76898.13,19800.48,False,1550 Jones Points,Greenville,North Dakota,Turks and Caicos Islands,73696,2023-03-03 20:44:39,2022-12-22 02:42:01
320,Mark,Hughes,laurahill@jacobs.biz,+13267777859,1968-07-12,Female,2018-07-13,Software Engineer,HR,56372.9,2265.94,True,80875 Robinson Run,Port Wendy,Massachusetts,French Southern Territories,83863,2021-04-04 02:13:51,2024-03-01 23:26:59
321,William,Flores,mtyler@jenkins.net,4102498200,1976-10-16,Female,2015-12-28,HR Executive,Finance,55202.4,7357.53,True,75004 Graves Causeway,New Julia,Louisiana,Belgium,74229,2022-03-29 17:01:04,2020-08-18 05:53:00
322,Taylor,Phelps,umurphy@hotmail.com,3747716259,1990-11-23,Male,2018-10-15,HR Executive,HR,40508.19,8246.74,False,507 April Circle Apt. 041,Alishachester,Wisconsin,Indonesia,14663,2024-08-27 18:15:36,2024-06-19 00:49:26
323,Rebecca,Smith,kingdalton@gmail.com,+19706829301973,1989-04-01,Other,2020-02-20,Data Analyst,IT,145282.59,13375.27,False,807 Nathan Course Apt. 982,Davidfort,Connecticut,Macao,84692,2020-07-21 01:17:39,2022-12-20 22:07:03
324,Jose,Moore,mendezmargaret@yahoo.com,4389068152,1976-03-15,Female,2021-04-05,HR Executive,Finance,94464.26,1565.67,False,5027 Benjamin Rue Suite 222,East Jaredland,Colorado,Reunion,60784,2024-01-17 04:56:45,2024-06-14 16:32:27
325,Dawn,Rodriguez,simonjohn@gmail.com,+11966922396830,2003-03-30,Male,2023-02-10,Data Analyst,Marketing,104041.61,7200.23,True,5961 Amanda Tunnel Apt. 511,Cynthiaview,Idaho,Bahrain,89437,2023-02-08 13:36:49,2020-04-25 18:10:42
326,Cheyenne,Ray,chelsea40@ewing.com,001362548999928,1981-04-16,Other,2015-10-25,Software Engineer,HR,103663.78,17311.17,False,83725 Russell Brook,Port Amandahaven,Kentucky,Fiji,03686,2021-04-10 10:40:32,2023-12-25 19:31:56
327,Kelly,Garner,wscott@hotmail.com,1219310010,1979-12-23,Male,2016-02-16,HR Executive,Sales,43222.26,8943.06,True,174 Joshua Estate Apt. 560,West Jasonfort,Wyoming,Mali,61415,2022-05-21 12:13:42,2021-09-03 14:49:41
328,Daniel,Shannon,kcarr@hotmail.com,4486797346,2000-02-19,Female,2021-07-04,HR Executive,Finance,141288.04,4566.13,False,76689 Nelson Harbors,Port Adam,Illinois,Reunion,41564,2022-11-20 07:03:00,2024-03-21 09:57:59
329,Laura,Lee,stevenedwards@hill.com,0013268401803,1988-11-21,Male,2022-07-20,Software Engineer,HR,67864.34,11683.6,False,62928 Joshua Path,Mirandafort,Nevada,Russian Federation,27080,2020-09-08 22:10:16,2020-06-05 22:20:16
330,Linda,Flores,martha85@hotmail.com,076949379923995,2002-04-13,Male,2018-06-23,Sales Manager,Marketing,82163.92,7710.63,True,588 Cruz Radial,Coxland,California,Sri Lanka,59276,2022-05-01 21:49:11,2021-09-08 14:38:43
331,Jessica,Delacruz,jeremy94@gmail.com,98784836199370,1979-08-28,Male,2017-06-22,HR Executive,Finance,109729.66,19242.72,True,4965 Steven Drives Apt. 383,Russobury,Kansas,Central African Republic,70967,2023-09-01 10:50:58,2020-09-07 00:05:37
332,Jeffrey,Bryant,aarcher@gmail.com,5480202190,1980-05-16,Male,2021-06-13,Software Engineer,Marketing,59745.62,12586.41,False,674 Patricia Viaduct Suite 777,West Angelica,Oregon,Mauritius,84597,2021-05-13 14:28:57,2025-04-25 13:00:42
333,Jason,Ramirez,geoffreygrant@yahoo.com,597699816492600,1982-05-02,Female,2024-01-14,Software Engineer,Sales,64995.55,12323.54,True,49795 Peters Mall Suite 122,North Jessica,North Dakota,Philippines,41282,2022-02-12 07:43:45,2020-07-22 02:46:34
334,Thomas,Smith,anthonyday@johns.biz,20781264937596,1985-06-23,Other,2024-01-15,Sales Manager,Finance,37152.67,10307.84,True,05124 Rachael Greens,South Tiffanytown,California,Tunisia,56158,2024-06-28 07:03:36,2022-04-30 23:47:22
335,James,Sanchez,warddarren@gmail.com,1568053460,1996-01-01,Male,2025-05-06,HR Executive,IT,106458.69,5157.16,True,210 Stark Shore Apt. 405,Caitlynmouth,Idaho,United Arab Emirates,16542,2022-05-04 11:37:10,2025-02-20 03:53:15
336,Heather,Thomas,laura03@hotmail.com,40183696906515,2002-03-25,Female,2019-01-01,Software Engineer,Finance,97348.84,19106.13,True,67307 Tapia Vista Apt. 442,East Gavinburgh,Michigan,United Kingdom,78679,2021-12-13 15:01:37,2022-08-25 02:36:05
337,Rachel,Cole,christopher63@cummings-perez.org,5908826837,1992-04-28,Female,2018-08-15,Sales Manager,IT,92484.12,17224.56,True,9496 Katrina Island Apt. 221,Churchbury,Alabama,Romania,80379,2023-07-11 02:10:00,2020-08-18 01:52:25
338,Chelsey,Haas,fwilson@johnson-rogers.com,1756551088,1998-11-03,Female,2023-01-05,Software Engineer,Finance,130876.4,4467.83,True,10291 Adams Haven Apt. 477,Brooksstad,Oregon,Guam,46838,2024-05-15 11:49:48,2021-05-05 03:35:41
339,Phillip,Stanley,aguilarmichael@hotmail.com,57113154293619,1990-03-20,Other,2024-06-23,Data Analyst,HR,113242.1,19237.42,False,52016 Michael Radial,North Loretta,Rhode Island,Moldova,57954,2020-02-10 00:10:43,2024-06-24 12:50:54
340,Carrie,Rodriguez,stephanie70@gmail.com,+10341525309661,1989-12-09,Male,2025-03-30,Sales Manager,Marketing,71809.91,5383.5,False,89871 Hall Street,Williamton,Alaska,Burkina Faso,50168,2025-04-09 20:15:50,2021-10-31 05:58:31
341,Megan,Ramos,nathanjackson@cabrera-garcia.com,9544001398,1971-03-08,Other,2022-09-08,Data Analyst,HR,85887.59,6274.7,True,1545 Shelton Point,Jessicamouth,North Carolina,Greece,45131,2020-09-25 04:57:56,2025-04-02 07:54:49
342,Nicole,Rangel,kenneth29@taylor.com,001452651762858,1997-12-22,Female,2022-01-14,Sales Manager,IT,39993.84,16386.64,False,259 Ray Corners,East Sara,Massachusetts,Czech Republic,02245,2022-01-08 04:38:53,2024-06-11 02:43:29
343,Daniel,Le,conleycathy@campbell.org,0018105790922,1998-03-16,Other,2017-07-06,Project Manager,IT,40148.3,282.4,True,143 Jennifer Camp Apt. 137,East Crystal,Florida,Moldova,78463,2020-12-03 07:31:23,2020-03-19 11:02:59
344,Kimberly,Riddle,gomezdavid@hotmail.com,001943939125191,1975-08-15,Male,2024-02-18,Project Manager,HR,91525.26,6926.88,False,322 Mcbride Keys,Lake Sherri,Alaska,Ghana,93922,2023-09-18 15:22:50,2022-05-12 00:30:56
345,Kenneth,Stevens,brownmichelle@hotmail.com,11281308911651,1988-05-02,Male,2023-07-03,HR Executive,Finance,93828.23,8183.52,True,738 Jennifer Walk Suite 734,Delgadohaven,New Jersey,Heard Island and McDonald Islands,05108,2023-04-27 12:15:28,2021-11-21 02:57:43
346,Andrew,Ramirez,zclark@giles.net,296654144365577,1981-04-07,Other,2023-11-20,HR Executive,Sales,50896.15,4820.8,False,4175 Pamela Plain,West Melissashire,Louisiana,Central African Republic,45100,2022-02-07 14:55:25,2023-11-02 07:43:02
347,Sara,Harmon,amysullivan@hotmail.com,1450090750600,1968-01-18,Other,2016-08-22,Project Manager,IT,32748.63,164.42,False,450 Watts Wells,Lake Jenniferbury,Vermont,Iceland,20912,2023-01-24 22:36:10,2024-05-21 14:06:46
348,Andrea,Vazquez,jill58@yahoo.com,001804157819735,1983-04-25,Male,2017-07-08,Project Manager,Sales,147324.91,13069.84,False,757 Rebecca Burgs Suite 475,Kingfort,Alabama,Ethiopia,41656,2021-11-29 07:31:52,2021-07-23 14:14:28
349,Deborah,Hernandez,vunderwood@scott.com,+16531776704883,1966-10-27,Male,2020-08-06,Data Analyst,Finance,46802.21,11942.99,False,2828 Dixon Forge,East Timothytown,Oklahoma,Afghanistan,31277,2020-04-23 02:26:15,2024-12-28 09:13:41
350,Donna,Hendricks,christinasnyder@martin-shelton.biz,+18156152290696,1965-11-20,Female,2017-12-06,Project Manager,Finance,57052.78,19016.07,False,40955 Boyd Prairie Apt. 572,New Bobbyport,Virginia,Uruguay,66236,2024-10-27 12:55:46,2021-11-05 20:22:43
351,Stephen,Kelley,qhancock@hotmail.com,0842167611,1985-03-23,Female,2017-09-14,Software Engineer,Marketing,74936.51,10414.42,True,394 Bradley Stravenue,Davidmouth,Illinois,Rwanda,32677,2025-03-04 04:11:53,2020-08-09 23:22:13
352,Russell,Smith,michaelmartin@ford-walter.com,084537466710940,1994-12-28,Other,2019-06-25,HR Executive,Marketing,33672.88,1622.02,True,354 Whitehead Forges Apt. 005,North James,Nebraska,Luxembourg,06860,2020-09-07 00:41:50,2020-02-12 15:27:55
353,Kevin,Anderson,torresandrea@murray.info,001911595118336,1966-11-09,Male,2020-03-12,Data Analyst,Marketing,31823.29,15077.88,False,1698 Richard Vista,East Natalie,Arizona,Holy See (Vatican City State),14001,2024-08-07 09:23:43,2020-11-11 16:04:15
354,Jason,Henry,jodivalenzuela@gmail.com,2348858415,1965-02-28,Male,2023-02-14,Sales Manager,HR,89979.97,5371.02,False,141 Pruitt Bridge Apt. 620,Stephenside,Texas,Panama,33344,2021-07-13 00:04:04,2024-11-08 01:52:51
355,Ashley,Espinoza,rhonda21@wright.com,001025153842152,1974-08-21,Female,2019-11-19,Software Engineer,HR,115100.32,17082.12,False,9762 Avila Ranch Suite 311,Port Gina,Missouri,Svalbard & Jan Mayen Islands,33794,2022-01-02 13:52:13,2022-09-27 09:48:50
356,Thomas,Jackson,haaschristopher@yahoo.com,530868800983308,1990-01-27,Male,2023-06-17,Data Analyst,HR,56557.02,6016.78,True,17902 Alice Views Suite 406,Michaelview,Missouri,Lao People's Democratic Republic,32804,2023-12-29 16:59:35,2022-02-01 18:55:52
357,Caitlin,Mitchell,andrew29@taylor.com,001662110083984,1980-07-04,Male,2025-05-06,Sales Manager,Sales,95300.33,3624.99,False,1431 Robert Village,Port Lindafort,Louisiana,Netherlands,43869,2022-10-31 01:03:44,2023-05-10 01:31:06
358,Caitlin,Garza,eddie12@gmail.com,9852059741,1974-11-28,Other,2022-02-14,Data Analyst,HR,120991.05,2576.4,True,8202 Williams Plains,Rossshire,Ohio,Qatar,40364,2024-01-20 09:30:32,2021-05-13 01:54:24
359,Jessica,Nguyen,jasminebrown@gmail.com,33921805348924,1966-11-23,Other,2021-12-10,Data Analyst,Finance,148514.98,5987.74,True,65716 Jacob Heights,Alvarezside,New Hampshire,Somalia,23503,2022-11-11 03:07:36,2023-03-31 23:20:44
360,Steven,Rojas,ypage@garrett.com,9887585411,1973-11-07,Other,2021-05-19,HR Executive,HR,37483.97,3356.2,False,452 Wolfe Canyon,Sheaview,Kansas,Tokelau,91399,2023-03-29 17:44:01,2025-03-23 15:05:05
361,Jaime,Martin,wigginsjoshua@gmail.com,27315383760013,1967-01-18,Male,2018-06-16,HR Executive,Finance,93135.8,2060.72,True,886 Christopher Run Apt. 245,North Erin,Hawaii,Bolivia,86989,2020-01-31 06:44:17,2021-12-05 23:02:08
362,Joshua,Sanchez,samanthawilliams@yahoo.com,+16244443098710,1998-09-22,Other,2017-06-19,Software Engineer,IT,31265.69,14937.54,True,98953 Melendez Parks Apt. 033,South Dennis,Oklahoma,Seychelles,03699,2020-11-02 11:00:27,2021-08-21 20:50:03
363,Sarah,Mendez,sarah56@hawkins.org,5864096711,1972-03-17,Other,2015-09-20,HR Executive,Marketing,110891.88,19693.71,False,3473 Laura Ferry,South Thomasfurt,New Mexico,Reunion,15577,2024-12-02 05:03:14,2023-07-16 04:48:00
364,Kelly,Brown,brendagonzalez@atkins.org,+13499957471641,1999-06-03,Other,2019-07-06,HR Executive,Sales,117143.49,17850.52,True,067 Michael Square Suite 015,South Nicholastown,California,Puerto Rico,13790,2022-11-19 01:51:44,2024-06-28 21:35:42
365,Vickie,Byrd,jessica29@gmail.com,54307505901618,1977-01-05,Other,2025-01-15,Data Analyst,HR,132960.44,15232.12,True,7381 Preston Key,Yvonneside,Pennsylvania,Paraguay,63814,2022-10-16 04:30:11,2024-08-22 17:23:16
366,Thomas,Wang,jonathon47@hotmail.com,+10585718296,1998-09-12,Other,2017-04-02,Software Engineer,Marketing,59878.57,14202.79,True,684 Montgomery Island,Lake Lisafort,Connecticut,Tuvalu,68262,2022-03-16 09:57:42,2021-10-11 01:53:32
367,Kelly,Coffey,davidturner@rivera-martin.com,0010051893156,1980-08-09,Other,2025-02-01,Sales Manager,Sales,31619.01,2954.72,False,00506 Ryan Extension Apt. 031,North Luisshire,Maryland,Wallis and Futuna,12268,2023-04-23 18:01:18,2021-07-04 19:48:05
368,Andrew,Baldwin,emiller@fisher.biz,554393619998471,1997-01-08,Female,2020-11-17,Project Manager,Finance,106998.88,5070.16,True,530 Christopher Via,West Christina,Georgia,Macao,23764,2024-04-01 10:32:01,2021-05-12 00:58:12
369,Nathaniel,Hammond,jonathanallen@glenn.com,5291599528,1981-08-26,Female,2018-12-21,Data Analyst,Finance,77628.81,9470.54,False,3165 Jacob Rest Suite 203,East Seanton,Pennsylvania,Mali,47004,2023-03-10 00:21:49,2020-05-16 08:00:17
370,Amy,Anderson,dpatrick@gmail.com,407535087054320,1977-01-07,Male,2020-07-29,HR Executive,Sales,142507.54,14019.64,False,26971 Elliott Extensions Suite 783,Paulhaven,Kansas,Bahamas,50964,2022-06-05 19:58:23,2023-03-04 12:12:00
371,Steven,Fowler,lisa04@gmail.com,001848478584453,1997-10-01,Female,2023-05-05,Sales Manager,Marketing,77503.42,8025.42,False,325 Romero Stream Suite 530,East Stevenfurt,Tennessee,Uruguay,53017,2020-12-18 07:07:46,2020-11-11 20:17:31
372,Madeline,Murphy,tammy59@gmail.com,2190668310,1989-05-10,Other,2024-08-09,Sales Manager,HR,52657.19,4327.7,True,03191 Galloway Fords,Port Scott,Massachusetts,Australia,73846,2021-07-05 03:21:27,2022-05-07 17:35:26
373,Benjamin,Mcgee,gabrielscott@hotmail.com,9578409947537,1997-08-18,Other,2016-01-06,Data Analyst,Finance,92086.0,18001.05,False,820 Chris Port,Lake Angela,Massachusetts,Andorra,78672,2020-11-15 04:14:22,2022-01-09 14:36:25
374,Krista,Murphy,mariaburns@richards.biz,8567450000,1969-05-13,Female,2024-10-20,Project Manager,Marketing,66198.14,18127.15,True,22287 Hughes Ford,Kristenland,North Carolina,British Virgin Islands,91542,2021-07-23 15:14:37,2020-11-03 16:29:23
375,Angela,Henderson,blairapril@hotmail.com,5088738887523,1965-03-08,Other,2015-07-14,Data Analyst,Sales,85058.11,1375.45,True,2753 Charles Corner Suite 556,Lake John,Nevada,Tuvalu,07998,2025-03-27 00:08:51,2023-03-26 12:44:26
376,Adam,Davis,mezaann@jones.org,0012662732912,1994-02-16,Other,2025-01-06,Software Engineer,Sales,147479.7,18865.5,True,17781 Janet Meadow Apt. 236,Padillabury,Florida,Nauru,77772,2023-05-17 16:48:39,2022-06-23 22:16:37
377,Erin,Kline,markwu@aguilar.com,7938283182,1967-09-26,Male,2022-01-06,Sales Manager,HR,138865.72,13225.76,False,3246 Anita Viaduct Suite 671,Port Loriland,Oregon,Guinea,73348,2022-11-18 11:05:11,2020-06-13 19:45:24
378,Ryan,Burke,wwhitehead@hotmail.com,001383009306969,1973-06-30,Male,2017-06-04,Software Engineer,IT,102908.47,18569.01,False,64810 Daniel Stravenue Apt. 688,New Kellyshire,Maine,Nicaragua,32664,2021-04-01 10:54:09,2024-05-31 04:38:45
379,Louis,Smith,smithmatthew@hotmail.com,3354499186,1964-10-30,Male,2017-02-24,HR Executive,Marketing,118600.67,17164.8,True,936 Jacob Harbor Apt. 443,Joycehaven,Maryland,Myanmar,84782,2020-08-18 10:58:29,2023-10-20 12:53:37
380,Lori,Perez,burgessrebecca@roberts.biz,001722587206799,2000-08-14,Other,2018-04-30,HR Executive,IT,113938.94,15361.56,True,58571 Diana Road Suite 378,North Michaelview,Missouri,Iraq,96285,2021-08-05 15:11:55,2021-01-19 09:50:02
381,Anthony,Greene,caitlinjohnson@yahoo.com,001218178711424,1972-08-18,Other,2016-05-26,Sales Manager,Sales,72334.63,4172.3,False,123 Meyers Gateway Apt. 950,Shannonbury,New York,Wallis and Futuna,31394,2024-05-03 06:57:38,2024-03-27 10:00:20
382,George,Clark,erin94@gill.biz,0830374739,1978-05-03,Male,2021-08-31,Project Manager,HR,125474.96,9926.13,True,7008 Emily Vista Apt. 999,Lake Amber,Hawaii,Georgia,18252,2025-01-12 18:26:52,2020-08-20 06:17:13
383,Robert,Lawrence,dustin06@west.net,+16862173209,1989-08-28,Other,2023-06-12,Sales Manager,Finance,78922.58,12549.42,True,606 Stephen Cliffs,Wadetown,Kentucky,Bouvet Island (Bouvetoya),51055,2023-09-05 20:17:14,2023-05-05 19:42:07
384,Jennifer,Wheeler,alexander93@gmail.com,012611970695906,1981-06-11,Male,2018-09-08,Software Engineer,Marketing,137689.53,627.01,True,48090 Brian Brooks,South Paulmouth,Nevada,India,76586,2022-10-09 15:32:30,2022-05-01 06:21:35
385,Jean,Moore,kbush@castro.com,8348374113301,1985-09-29,Other,2016-04-30,Software Engineer,Marketing,67237.14,12658.78,True,4743 Tina Fields Apt. 809,Jacksonhaven,Massachusetts,Hong Kong,88877,2023-03-24 05:37:08,2020-03-06 01:19:59
386,Jasmine,Love,emily93@gmail.com,046032054984332,1991-11-23,Other,2020-08-07,Software Engineer,Sales,146582.1,6322.45,False,88209 Jackson Crossroad Suite 869,Thompsonberg,Massachusetts,Italy,09138,2021-10-08 04:06:06,2021-05-06 15:12:17
387,Tammy,Brown,thenry@yahoo.com,685677310572663,1996-02-12,Female,2021-01-05,HR Executive,Finance,139533.66,5391.49,True,398 Patrick Springs Suite 965,South Michelletown,Alabama,India,19539,2020-10-09 13:33:38,2020-08-23 05:34:02
388,Tina,Johnson,wallacedouglas@yahoo.com,+13823577675,1982-10-07,Female,2021-01-27,Data Analyst,IT,91491.61,11178.52,False,312 Reyes Falls,North Ethanview,North Carolina,Heard Island and McDonald Islands,04413,2021-02-19 22:38:40,2021-11-03 13:31:38
389,Justin,Baker,obaker@hotmail.com,4217913241756,1999-07-09,Other,2016-02-03,HR Executive,Marketing,110513.07,12149.55,False,11547 Mckee Loaf Apt. 693,East Codystad,Oregon,Czech Republic,27035,2024-10-01 16:26:41,2021-09-16 15:27:31
390,Matthew,Scott,corey15@castro-gomez.com,+18306600621635,1998-05-16,Male,2020-03-18,Software Engineer,Finance,122802.51,16774.51,False,364 Andrew Circle Apt. 080,Kathryntown,Alaska,Bhutan,79227,2023-11-08 17:50:34,2021-04-22 19:32:42
391,Joseph,Clark,aimee33@hotmail.com,814494930998166,2000-10-22,Female,2023-08-20,Software Engineer,Marketing,61467.33,15702.53,False,000 Ho Locks,Ramireztown,Missouri,Cocos (Keeling) Islands,84265,2020-02-11 13:54:21,2024-05-25 22:13:46
392,Julie,Cole,hayden81@powell-murphy.biz,001484517877445,1988-08-19,Other,2023-10-11,Sales Manager,IT,30969.24,12156.56,True,437 Chad Passage Apt. 270,South Joshua,Rhode Island,Guam,51229,2020-09-26 21:21:37,2020-08-21 13:54:18
393,Michael,Dunlap,qgarcia@yahoo.com,47483882350301,2001-08-15,Male,2015-10-03,HR Executive,Marketing,124058.41,9626.66,True,7796 John Garden Suite 417,West Kevin,Montana,Benin,19226,2023-05-06 08:22:01,2023-10-18 09:43:24
394,Christopher,Thompson,dennis19@martin-jordan.biz,19095578588482,1985-09-18,Female,2024-11-19,Data Analyst,IT,114348.38,12878.05,True,398 Simon Fork Suite 777,West Rebeccaborough,Vermont,Saudi Arabia,00680,2021-08-31 20:29:44,2024-09-06 08:23:30
395,Daniel,Smith,pwalker@yahoo.com,+14987190927926,1972-01-03,Male,2021-03-09,Data Analyst,Marketing,139794.36,18049.97,True,0476 Kim Squares Apt. 495,West Christianside,Alabama,Czech Republic,30497,2021-12-11 20:33:14,2022-12-30 13:31:23
396,Kevin,Gutierrez,tsmith@gmail.com,05869290255018,1998-07-04,Other,2017-01-09,HR Executive,HR,97232.22,14066.99,False,21932 Huynh Manor,East Carol,Michigan,Finland,84484,2022-04-17 08:54:16,2024-12-05 18:18:36
397,Tony,Rodriguez,marquezpaula@rodriguez.info,5226235719556,1985-05-08,Female,2017-09-14,Sales Manager,IT,119123.64,8913.76,True,0180 Berg Mission Apt. 979,Chadview,Montana,Brunei Darussalam,66915,2022-06-11 17:29:12,2023-07-05 15:57:14
398,Calvin,Lopez,kimberlyhampton@saunders.com,001252577481121,1971-10-28,Other,2017-02-28,Data Analyst,HR,100626.33,3367.09,True,439 Cox Islands,Port John,Tennessee,Fiji,87714,2024-11-06 04:05:20,2024-07-22 06:45:12
399,Mike,Armstrong,brodriguez@sanchez.com,001087825584561,2001-04-09,Other,2024-11-01,HR Executive,Sales,62144.6,4232.68,True,7114 Ferguson Spurs,Alejandramouth,Alaska,Ukraine,25503,2021-08-21 10:42:06,2021-05-07 17:57:36
400,John,Williams,ryan56@hotmail.com,147583252293313,1974-12-21,Other,2022-10-10,Software Engineer,Finance,122862.26,1403.27,True,78392 Martinez Forge,Nicholsside,New Jersey,Tunisia,94771,2022-10-02 21:07:13,2021-10-15 18:48:16
401,Morgan,Oconnell,william32@watson-alvarado.com,2831457541,1968-08-10,Other,2017-06-23,Project Manager,HR,122723.04,16652.74,True,14997 Morgan Square,Port Samantha,Montana,Heard Island and McDonald Islands,23089,2025-04-20 23:36:46,2021-11-25 09:22:46
402,Stanley,Buchanan,jacksondiane@morris.info,0283909384,1976-06-01,Male,2020-06-09,Project Manager,IT,118841.43,6466.4,True,738 Michael Key,Gregoryborough,Michigan,Finland,11142,2020-07-15 19:16:16,2022-06-12 00:18:13
403,Catherine,Aguilar,ewright@johnson-cummings.com,9500707048,1982-05-21,Female,2017-08-19,Sales Manager,IT,40336.39,4142.12,False,06613 Pierce Hills Apt. 198,New Eric,South Dakota,Cyprus,74721,2020-06-05 12:05:30,2023-07-22 01:26:37
404,Tiffany,Soto,jgreene@hotmail.com,3525893632,1978-01-28,Female,2020-09-09,HR Executive,Marketing,94284.29,1687.15,False,070 Christy Manor Apt. 184,North Lisaburgh,Arkansas,Macedonia,79578,2024-01-09 13:21:11,2022-11-28 20:53:31
405,Norma,Pollard,zhernandez@frazier.com,7601285293,1997-04-14,Female,2016-08-13,HR Executive,Marketing,95065.1,11025.65,True,76977 Diana Walks Apt. 205,East Joshualand,Hawaii,Turkey,83349,2020-03-31 07:15:51,2024-02-01 18:41:04
406,James,Malone,kylejones@gmail.com,+14674836150,1992-03-26,Male,2023-05-26,Data Analyst,Marketing,129451.68,10228.81,True,851 Jeremy Lake,Davistown,Idaho,Russian Federation,86159,2021-05-16 14:42:40,2024-07-19 18:16:29
407,Philip,Black,monroedavid@morales.biz,8717743074,1971-01-31,Male,2017-07-31,Data Analyst,HR,34133.59,12890.73,True,17744 Courtney Stream,Harrisville,Oklahoma,Swaziland,18328,2023-03-16 21:41:08,2022-01-07 13:40:52
408,Jeffrey,Jones,samantha16@alexander.org,001151786421764,1979-03-24,Other,2018-08-15,Software Engineer,Finance,62113.43,6054.16,False,57312 Thomas Fields Suite 111,East Williamfurt,Illinois,Montenegro,93872,2020-12-07 14:32:33,2021-01-19 22:27:04
409,Christopher,Turner,spencermorgan@yahoo.com,001213585686012,1967-10-26,Female,2018-05-13,Sales Manager,Sales,119271.84,18094.88,False,1521 Hopkins Flat Suite 413,West Chelseatown,South Dakota,Libyan Arab Jamahiriya,46580,2022-01-10 08:17:24,2025-04-04 07:37:26
410,Adam,Fisher,dunlaphector@yahoo.com,+15257970351216,1965-08-13,Other,2020-12-03,Project Manager,HR,123264.44,751.87,False,530 Wagner Orchard,Leeton,Oklahoma,Congo,36271,2022-04-19 02:04:55,2022-08-31 12:49:37
411,Matthew,Baxter,dwerner@wilson-miller.com,3053905065,1997-08-24,Female,2018-11-18,Project Manager,Finance,30827.4,11487.28,False,18428 Robert Corner,Adamsberg,Nevada,Ireland,05266,2020-10-08 22:51:20,2023-12-13 08:06:37
412,Benjamin,Skinner,monicabishop@gmail.com,773689386348520,1990-04-17,Male,2018-03-12,Project Manager,Marketing,121990.21,4877.89,True,481 Sampson Points,West Anthonymouth,West Virginia,El Salvador,74496,2025-02-22 16:38:04,2023-04-28 01:23:19
413,Sara,Patterson,raymondsummers@yahoo.com,3963400552,1982-06-09,Other,2018-04-08,Sales Manager,IT,146944.98,11398.1,True,4756 Ramirez Plains,Brianland,Delaware,Guinea-Bissau,94080,2021-08-30 07:21:48,2024-04-02 04:58:46
414,Amanda,Jones,xsalazar@gmail.com,001993518241750,1997-10-03,Female,2017-12-19,Data Analyst,Sales,62311.37,9662.82,False,177 Christopher Fork,Lynchshire,Michigan,Portugal,97432,2025-03-13 12:44:44,2025-03-19 11:35:25
415,Steven,Garrett,thompsonchristina@hotmail.com,131198056920707,1988-04-11,Male,2022-05-08,Data Analyst,Marketing,119141.6,17742.79,True,64479 Wiggins Trail Suite 853,Shieldsview,Vermont,Belgium,90703,2022-09-14 13:07:06,2021-09-28 03:46:24
416,Dustin,Decker,williamsalexis@beasley.biz,819439150743388,1988-11-05,Male,2019-10-05,HR Executive,Finance,109019.94,18564.55,False,71685 Thompson Dale Suite 421,Calvinchester,Rhode Island,Holy See (Vatican City State),31867,2020-10-16 06:46:16,2021-12-19 19:38:48
417,Brian,Townsend,jessica32@hotmail.com,+10575391560727,1994-12-25,Other,2022-08-17,Project Manager,Finance,88043.49,18272.99,False,2256 Elizabeth Union Apt. 302,East Daniel,Virginia,Comoros,72723,2024-02-11 21:39:35,2021-10-08 22:41:43
418,John,Glenn,mreid@hotmail.com,+11312170152449,1993-03-13,Other,2024-09-21,Sales Manager,HR,103388.5,6304.96,False,615 Mario Lakes,Reynoldsburgh,Tennessee,Peru,33649,2025-03-17 04:29:53,2020-05-11 13:17:09
419,Rhonda,Hunter,edwardsmaureen@gmail.com,1179577682,1979-11-25,Female,2023-03-13,Sales Manager,HR,91488.12,7828.83,False,495 Edward Light Apt. 029,Jeremyfurt,Georgia,Argentina,44183,2021-06-15 22:57:01,2023-07-26 17:29:42
420,Angela,Lee,michael03@jones-barry.com,4241092912555,1969-09-04,Female,2022-12-12,Project Manager,HR,55364.4,19251.54,False,99758 Melissa Estate,Fisherfurt,Michigan,Uruguay,90943,2021-07-16 19:54:46,2024-05-26 08:17:42
421,Megan,Turner,codygray@clay.com,1313008486,1972-08-24,Female,2023-09-13,Data Analyst,Finance,70527.47,12662.8,False,60577 Marie Haven,Lake Vanessa,New Hampshire,Mayotte,98054,2020-08-20 00:17:52,2020-04-08 02:59:36
422,Melissa,Kim,john12@hotmail.com,4839491624017,1969-08-13,Male,2023-12-05,Data Analyst,Sales,96047.03,10730.46,True,0482 Morgan Stravenue Apt. 002,Jamesfurt,Massachusetts,New Zealand,34346,2023-07-11 00:46:39,2022-02-22 11:09:59
423,Jessica,Bowen,qthomas@herrera.com,4274992547,1965-03-23,Female,2016-11-11,HR Executive,HR,113019.47,12006.49,True,45301 Wood Locks Suite 272,Port Gregoryburgh,Oklahoma,Myanmar,02841,2022-12-16 09:44:44,2021-11-23 08:28:16
424,Joseph,Burton,adamthomas@gmail.com,8823249931357,1999-10-30,Other,2017-02-08,Software Engineer,Finance,89607.99,4205.79,False,249 Swanson Glen,Carrstad,Michigan,Heard Island and McDonald Islands,86959,2020-09-16 21:23:33,2024-05-21 13:49:22
